Date,WeightedPrice,Volume,SMA_30,EMA_40,Altcoin_EMA_40,DASH,DOGE,ETC,ETH,LTC,SC,XEM,XMR,XRP,ZEC,Day_of_Week
2016-05-08,457.57596912746425,9810.41478835,441.55077649230276,439.56881261318256,2.505062726651454,6.710575799479136,0.00021963646518118288,1.002187644254237,9.273257469135647,3.923173995624435,0.00011439399228186605,0.0014916976593555334,0.854330940438506,0.006360305970871753,48.09675945924408,Sunday
2016-05-09,459.4853846676072,26040.249796070002,442.8776191067161,440.54035271339836,2.510203214438792,6.625283002691455,0.0002205529846404515,1.002187644254237,9.40905223143092,4.008113984724771,0.00011946620001357787,0.0014841377924763714,0.832918346494665,0.006350088016106332,48.09675945924408,Monday
2016-05-10,454.8894690990357,33534.80520066,443.96788417971595,441.2403096102587,2.5150238075568776,6.697637880594708,0.00022289583985852748,1.002187644254237,9.360374328018134,3.960781743076287,0.00011372236727475892,0.001478390774571866,0.8453301982161201,0.006263827989493722,48.09675945924408,Tuesday
2016-05-11,453.40444417375,18674.247253460002,444.94415935048966,441.83368202799,2.5219380257515263,6.759294511164522,0.00022216817764513747,1.002187644254237,9.766458680746945,3.870459833422567,0.00010881706660170001,0.0015461091546324875,0.8498884944259275,0.006143630218554312,48.09675945924408,Wednesday
2016-05-12,451.713182722,25342.257113749998,445.75777338579945,442.3156088911124,2.531176956455333,6.784036366183049,0.000225856591361,1.002187644254237,10.194863886203118,3.8389974116585974,0.0001129282956805,0.00152227342577314,0.8648184397167507,0.00611167936222866,48.09675945924408,Thursday
2016-05-13,454.594542192,16247.222120100001,446.6900325256481,442.91458124725324,2.543425025103317,6.885607152219566,0.00023638916193984,1.002187644254237,10.612377755055006,3.8923748486105616,0.00010910269012608002,0.00154107549803088,0.8598155711565268,0.00603701552030976,48.09675945924408,Friday
2016-05-14,455.40841687240885,7863.340390603448,447.6940432237236,443.5240366436023,2.552441068399397,6.900571482575007,0.0002322582926049285,1.002187644254237,10.101373107889383,3.983252488595368,0.00010929802004937814,0.0014527528498229842,0.8330467383955165,0.005993174766040901,48.09675945924408,Saturday
2016-05-15,457.0434638254088,8371.773465423448,448.646322986623,444.1835208963733,2.562260054754409,7.000754116276423,0.0002285217319127044,1.002187644254237,10.134851972070313,4.059414341350899,0.0001142608659563522,0.0014671095188795624,0.8270932747462894,0.005918712856539044,48.09675945924408,Sunday
2016-05-16,455.6399504970358,16563.1713179,449.4892265508861,444.74237112079584,2.575077827446493,7.417699927704613,0.00022326357574354753,1.002187644254237,10.961840605851746,4.083076167994532,0.00011390998762425894,0.0015355066331750105,0.8186072914624796,0.005918762956956495,48.09675945924408,Monday
2016-05-17,453.50796386375,14251.79324152,450.3207867688729,445.16996101069606,2.5890035134897396,7.262667006658916,0.0002222189022932375,1.002187644254237,11.820453789047072,3.9884755599517994,0.000154192707713675,0.0014693658029185498,0.8259740545850478,0.005940954326615125,48.09675945924408,Tuesday
