,Date,Total_BTC,MarketCap,TR_24h,TR_Avg_h,BTC_Sent_24h,BTC_Sent_Avg_h,BTC_Count,Blocks_24h,Blocks_Avg_h,Difficulty,Next_Difficulty,Hashrate_Tera,Hashrate_Peta,MarketID
205,2014-04-23,12683525,6051182942,72040.0,3001.67,760083.23,31670.13,297340,171,7.13,6978842650,7764258799,55578.73,705849.86,14
206,2014-04-24,12687400,6080449137,72671.0,3027.96,587539.35,24480.81,297495,162,6.75,6978842650,7853815453,56219.8,713991.47,14
207,2014-04-25,12691500,5744299815,78668.0,3277.83,555252.27,23135.51,297659,163,6.79,6978842650,7787243271,55743.26,707939.38,14
208,2014-04-26,12695675,5888634935,60405.0,2516.88,422224.67,17592.69,297826,175,7.29,6978842650,7826068124,56021.18,711468.96,14
209,2014-04-27,12695975,5574802623,1407.0,58.63,16774.6,698.94,297838,2,0.08,6978842650,7831881480,56062.79,711997.45,14
210,2014-04-28,12702725,5523284560,36578.0,1524.08,262973.01,10957.21,298108,105,4.38,6978842650,7903017921,56572.01,718464.47,14
211,2014-04-29,12702725,5619431486,,,,,298108,0,0.0,6978842650,7903017921,56572.01,718464.47,14
212,2014-04-30,12711375,5691518156,56268.0,2344.5,485772.62,20240.53,298454,146,6.08,8000872136,8051954725,57638.14,732004.34,14
213,2014-05-01,12715675,5798729270,61925.0,2580.21,461027.82,19209.49,298626,162,6.75,8000872136,8093755027,57937.36,735804.41,14
214,2014-05-02,12720075,5700628812,61106.0,2546.08,505018.59,21042.44,298802,171,7.13,8000872136,8236561690,58959.61,748786.99,14
215,2014-05-03,12723800,5414231376,55538.0,2314.08,636693.58,26528.9,298951,147,6.13,8000872136,8205534270,58737.5,745966.28,14
216,2014-05-04,12727300,5553939174,51076.0,2128.17,474991.61,19791.32,299091,143,5.96,8000872136,8163593990,58437.28,742153.48,14
217,2014-05-05,12730675,5525112950,63026.0,2626.08,555499.0,23145.79,299226,129,5.38,8000872136,8175237534,58520.63,743212.0,14
218,2014-05-06,12735250,5483671298,76810.0,3200.42,646123.72,26921.82,299409,183,7.63,8000872136,8323003340,59578.38,756645.41,14
219,2014-05-07,12739175,5647276278,69095.0,2878.96,752541.55,31355.9,299566,163,6.79,8000872136,8436739613,60392.53,766985.19,14
220,2014-05-08,12743350,5611279306,69400.0,2891.67,1298725.88,54113.58,299733,164,6.83,8000872136,8502267000,60861.6,772942.29,14
221,2014-05-09,12747300,5621559300,67977.0,2832.38,1399090.15,58295.42,299891,159,6.63,8000872136,8569931475,61345.96,779093.68,14
222,2014-05-12,12757500,5561632125,55400.0,2308.33,462403.1,19266.8,300299,155,6.46,8000872136,8855552792,63390.52,805059.55,14
223,2014-05-13,12760275,5631747371,13753.0,573.04,115496.44,4812.35,300410,21,0.88,8853416309,8863020907,63443.97,805738.48,14
224,2014-05-14,12767900,5690653030,67979.0,2832.46,619537.9,25814.08,300715,148,6.17,8853416309,9062985314,64875.38,823917.27,14
225,2014-05-15,12772125,5727531735,73093.0,3045.54,740339.02,30847.46,300884,166,6.92,8853416309,9184823919,65747.53,834993.64,14
226,2014-05-16,12776600,5608901847,71062.0,2960.92,753151.64,31381.32,301063,179,7.46,8853416309,9410268488,67361.33,855488.84,14
227,2014-05-17,12781175,5787188228,57100.0,2379.17,621883.97,25911.83,301246,188,7.83,8853416309,9808368694,70211.04,891680.18,14
228,2014-05-18,12784975,5748636159,50456.0,2102.33,356997.4,14874.89,301398,152,6.33,8853416309,9773307062,69960.06,888492.72,14
229,2014-05-19,12789350,5588562270,57603.0,2400.13,432359.3,18014.97,301573,172,7.17,8853416309,9850345488,70511.52,895496.3,14
230,2014-05-20,12794075,6096376738,68017.0,2834.04,1224569.26,51023.72,301762,179,7.46,8853416309,10067669763,72067.19,915253.28,14
231,2014-05-21,12798175,6246789218,71841.0,2993.38,938052.49,39085.52,301926,168,7.0,8853416309,10160189645,72729.47,923664.27,14
232,2014-05-22,12802675,6523475020,70278.0,2928.25,809161.55,33715.06,302106,174,7.25,8853416309,10262576144,73462.38,932972.25,14
233,2014-05-23,12806650,6740780228,74782.0,3115.92,1222837.46,50951.56,302265,160,6.67,8853416309,10305987763,73773.13,936918.8,14
234,2014-05-24,12810125,6598751590,49144.0,2047.67,722308.26,30096.18,302404,143,5.96,10455720139,10457550509,74858.06,950697.39,14
235,2014-05-25,12810125,7247456320,,,,,302404,0,0.0,10455720139,10457550509,74858.06,950697.39,14
236,2014-05-26,12271200,7162331304,,,,,280847,0,0.0,1789546951,2007973279,14373.63,182545.13,14
237,2014-05-27,12822025,7350866933,64085.0,2670.21,851540.9,35480.87,302880,126,5.25,10455720139,10670393305,76381.65,970046.96,14
238,2014-05-28,12826450,7131506200,74295.0,3095.63,945762.52,39406.77,303057,177,7.38,10455720139,10812381143,77398.04,982955.1,14
239,2014-05-29,12829750,7332202125,67287.0,2803.63,719056.02,29960.67,303189,132,5.5,10455720139,10720498698,76740.32,974602.05,14
240,2014-05-30,12833700,7830610392,65278.0,2719.92,892305.87,37179.41,303347,161,6.71,10455720139,10829638482,77521.57,984523.96,14
241,2014-05-31,12837625,7978455561,55225.0,2301.04,603875.75,25161.49,303504,152,6.33,10455720139,10885142399,77918.88,989569.83,14
242,2014-06-01,12841825,8512974211,51810.0,2158.75,654385.7,27266.07,303672,176,7.33,10455720139,11019994243,78884.19,1001829.23,14
243,2014-06-02,12846275,7906895109,60563.0,2523.46,753792.4,31408.02,303850,178,7.42,10455720139,11198494938,80161.95,1018056.75,14
244,2014-06-03,12851050,8814149664,69494.0,2895.58,1104219.04,46009.13,304041,189,7.88,10455720139,11451061995,81969.89,1041017.66,14
245,2014-06-04,12855700,8513944439,67062.0,2794.25,916625.09,38192.71,304227,185,7.71,10455720139,11671427413,83547.33,1061051.11,14
246,2014-06-05,12859525,8288683996,67999.0,2833.29,1046776.68,43615.69,304380,152,6.33,10455720139,11739928897,84037.68,1067278.59,14
247,2014-06-06,12863125,8437438213,65785.0,2741.04,1170540.14,48772.51,304524,151,6.29,11756551917,11837961731,84739.43,1076190.77,14
248,2014-06-07,12867125,8275234101,53805.0,2241.88,578571.96,24107.16,304684,153,6.38,11756551917,11881176065,85048.77,1080119.39,14
249,2014-06-08,12870575,8374883153,46878.0,1953.25,782239.89,32593.33,304822,150,6.25,11756551917,11964623319,85646.11,1087705.59,14
250,2014-06-09,12873875,8480665156,53698.0,2237.42,406505.82,16937.74,304954,132,5.5,11756551917,12000096876,85900.04,1090930.5,14
251,2014-06-10,12878300,8465292939,63942.0,2664.25,586449.79,24435.41,305131,175,7.29,11756551917,12168761032,87107.38,1106263.78,14
252,2014-06-11,12882200,8389146284,64316.0,2679.83,563664.23,23486.01,305287,153,6.38,11756551917,12335626118,88301.85,1121433.51,14
253,2014-06-12,12886150,8083997341,64475.0,2686.46,694904.74,28954.36,305445,161,6.71,11756551917,12536545601,89740.09,1139699.13,14
254,2014-06-13,12889975,7451050049,63140.0,2630.83,1137599.48,47399.98,305598,157,6.54,11756551917,12599565927,90191.21,1145428.32,14
255,2014-06-14,12894850,7092167500,59777.0,2490.71,477438.1,19893.25,305793,180,7.5,11756551917,12765481027,91378.87,1160511.68,14
256,2014-06-15,12899150,7131682052,52828.0,2201.17,464250.12,19343.75,305965,182,7.58,11756551917,12806728988,91674.14,1164261.54,14
257,2014-06-16,12903975,7541212030,63703.0,2654.29,712006.56,29666.94,306158,195,8.13,11756551917,13032178927,93287.97,1184757.23,14
258,2014-06-17,12908625,7742464189,67951.0,2831.29,464596.46,19358.19,306344,188,7.83,11756551917,13318567682,95338.02,1210792.87,14
259,2014-06-18,12913025,7819740549,67281.0,2803.38,572805.47,23866.89,306520,170,7.08,13462580115,13638153179,97625.7,1239846.43,14
260,2014-06-19,12916775,7796307055,62007.0,2583.63,569869.98,23744.58,306670,154,6.42,13462580115,13851588798,99153.53,1259249.89,14
261,2014-06-20,12921100,7759120550,59637.0,2484.88,645725.05,26905.21,306843,173,7.21,13462580115,14175471772,101471.98,1288694.14,14
262,2014-06-23,12933475,7541677408,51190.0,2132.92,482344.55,20097.69,307338,161,6.71,13462580115,15428579382,110442.07,1402614.33,14
263,2014-06-24,12939700,7590039829,62970.0,2623.75,957416.51,39892.35,307587,192,8.0,13462580115,15924181833,113989.73,1447669.62,14
264,2014-06-25,12944525,7419542840,65245.0,2718.54,532224.23,22176.01,307780,186,7.75,13462580115,16212460963,116053.32,1473877.11,14
265,2014-06-26,12948625,7312735969,61330.0,2555.42,543561.13,22648.38,307944,171,7.13,13462580115,16299301924,116674.95,1481771.84,14
266,2014-06-27,12953175,7641077933,62175.0,2590.63,454227.98,18926.17,308126,182,7.58,13462580115,16444411341,117713.68,1494963.76,14
267,2014-06-28,12958325,7651761329,57501.0,2395.88,383094.79,15962.28,308332,189,7.88,13462580115,16757171825,119952.51,1523396.86,14
268,2014-06-29,12962525,7634408724,52204.0,2175.17,331385.8,13807.74,308500,174,7.25,16818461371,16933568895,121215.21,1539433.14,14
269,2014-06-30,12965625,8071101563,60379.0,2515.79,564205.86,23508.58,308624,134,5.58,16818461371,16932685439,121208.88,1539352.82,14
270,2014-07-01,12969100,8462337750,70712.0,2946.33,896342.24,37347.59,308763,139,5.79,16818461371,16939728951,121259.3,1539993.15,14
271,2014-07-02,12972525,8497003875,68733.0,2863.88,979535.68,40813.99,308900,138,5.75,16818461371,16866808186,120737.32,1533363.91,14
272,2014-07-03,12975800,8228395957,62749.0,2614.54,649893.04,27078.88,309031,131,5.46,16818461371,16749384169,119896.76,1522688.88,14
273,2014-07-04,12979700,8184609429,62151.0,2589.63,445650.7,18568.78,309187,156,6.5,16818461371,16675172504,119365.53,1515942.29,14
274,2014-07-05,12983750,8153795000,50702.0,2112.58,400850.59,16702.11,309349,158,6.58,16818461371,16918192555,121105.14,1538035.27,14
275,2014-07-06,12987450,8129104704,51621.0,2150.88,393415.6,16392.32,309497,144,6.0,16818461371,16959581590,121401.41,1541797.96,14
276,2014-07-07,12990950,8009180494,58504.0,2437.67,425232.32,17718.01,309637,139,5.79,16818461371,16843011593,120566.97,1531200.56,14
277,2014-07-08,12994850,7985010454,71129.0,2963.71,418742.97,17447.62,309793,160,6.67,16818461371,16950317285,121335.1,1540955.74,14
278,2014-07-09,12998900,8010013172,71386.0,2974.42,463093.49,19295.56,309955,158,6.58,16818461371,17108799795,122469.56,1555363.4,14
279,2014-07-10,13002675,8021870315,66422.0,2767.58,505264.21,21052.68,310106,160,6.67,16818461371,17157172851,122815.83,1559761.0,14
280,2014-07-11,13006500,8181088500,58489.0,2437.04,433296.64,18054.03,310259,150,6.25,16818461371,17240002366,123408.74,1567291.05,14
281,2014-07-12,13010775,8182866721,56035.0,2334.79,462862.89,19285.95,310430,167,6.96,16818461371,17309130960,123903.59,1573575.54,14
282,2014-07-13,13014350,8114460239,51127.0,2130.29,520913.17,21704.72,310573,149,6.21,17336316979,17466945273,125033.26,1587922.46,14
283,2014-07-14,13017875,8088005738,58823.0,2450.96,451315.32,18804.8,310714,139,5.79,17336316979,17579473924,125838.78,1598152.45,14
284,2014-07-15,13021525,8086367025,68448.0,2852.0,585667.83,24402.83,310860,146,6.08,17336316979,17758412608,127119.67,1614419.8,14
285,2014-07-16,13025575,8026359315,66855.0,2785.63,554204.03,23091.83,311022,166,6.92,17336316979,18048054990,129193.01,1640751.23,14
286,2014-07-17,13029550,8117396620,71053.0,2960.54,496291.32,20678.8,311181,159,6.63,17336316979,18125400592,129746.67,1647782.73,14
287,2014-07-18,13033725,7976626666,62387.0,2599.46,565971.03,23582.13,311348,164,6.83,17336316979,18197837358,130265.19,1654367.96,14
288,2014-07-19,13038225,8078536363,58399.0,2433.29,368880.94,15370.04,311528,179,7.46,17336316979,18604053780,133173.0,1691297.15,14
289,2014-07-20,13042400,8001355891,56584.0,2357.67,239243.44,9968.48,311695,169,7.04,17336316979,18857056044,134984.07,1714297.63,14
290,2014-07-21,13046175,8095151588,59648.0,2485.33,428380.29,17849.18,311846,147,6.13,17336316979,18850535231,134937.39,1713704.82,14
291,2014-07-22,13049825,8124821045,67001.0,2791.71,409387.73,17057.82,311992,141,5.88,17336316979,18647342986,133482.88,1695232.58,14
292,2014-07-23,13053400,8058647024,69076.0,2878.17,419035.5,17459.81,312135,148,6.17,17336316979,18726328362,134048.28,1702413.15,14
293,2014-07-24,13057050,7891550450,65042.0,2710.08,489111.21,20379.63,312281,146,6.08,17336316979,18723048726,134024.8,1702115.0,14
294,2014-07-25,13060950,7826774288,63607.0,2650.29,478889.13,19953.71,312437,154,6.42,17336316979,18644172440,133460.18,1694944.35,14
295,2014-07-26,13064850,8622801000,59117.0,2463.21,366456.2,15269.01,312593,143,5.96,18736441558,18702178941,133875.41,1700217.73,14
296,2014-07-27,13068575,7753585548,52036.0,2168.17,257045.67,10710.24,312742,159,6.63,18736441558,18914760451,135397.13,1719543.54,14
297,2014-07-28,13072075,7619843238,59108.0,2462.83,428979.97,17874.17,312882,137,5.71,18736441558,18979166279,135858.16,1725398.68,14
298,2014-07-29,13075700,7466616971,65311.0,2721.29,556654.11,23193.92,313027,151,6.29,18736441558,18869555329,135073.54,1715433.94,14
299,2014-07-30,13079975,7451661758,65632.0,2734.67,391008.03,16292.0,313198,170,7.08,18736441558,19139002184,137002.31,1739929.39,14
300,2014-07-31,13083875,7464350688,67761.0,2823.38,444593.37,18524.72,313354,162,6.75,18736441558,19231306337,137663.05,1748320.77,14
301,2014-08-01,13087675,7932439818,69639.0,2901.63,382825.9,15951.08,313506,152,6.33,18736441558,19112790811,136814.69,1737546.51,14
302,2014-08-02,13092000,8363824200,60575.0,2523.96,416370.92,17348.79,313679,168,7.0,18736441558,19188605248,137357.39,1744438.81,14
303,2014-08-05,13102200,7600193154,69771.0,2907.13,432215.3,18008.97,314087,132,5.5,18736441558,19424699961,139047.42,1765902.21,14
304,2014-08-06,13106125,7602863113,81085.0,3378.54,646784.35,26949.35,314244,152,6.33,18736441558,19400854568,138876.73,1763734.43,14
305,2014-08-07,13110200,7695687400,73252.0,3052.17,455745.59,18989.4,314407,163,6.79,18736441558,19607444104,140355.55,1782515.51,14
306,2014-08-08,13114525,7699537628,69125.0,2880.21,297685.62,12403.57,314580,161,6.71,19729645941,19872309040,142251.53,1806594.42,14
307,2014-08-09,13118600,7722788634,64602.0,2691.75,429872.62,17911.36,314743,178,7.42,19729645941,20190463003,144528.96,1835517.84,14
308,2014-08-10,13122900,7710727336,57449.0,2393.71,324468.13,13519.51,314915,172,7.17,19729645941,20685399795,148071.86,1880512.61,14
309,2014-08-11,13127225,7724715551,68714.0,2863.08,500988.63,20874.53,315088,175,7.29,19729645941,20940585793,149898.55,1903711.61,14
310,2014-08-12,13132000,7458976000,77743.0,3239.29,743085.07,30961.88,315279,188,7.83,19729645941,21280041490,152328.47,1934571.57,14
311,2014-08-13,13136075,7040804839,75338.0,3139.08,722452.83,30102.2,315442,163,6.79,19729645941,21559539609,154329.2,1959980.79,14
312,2014-08-14,13140025,6626908808,81355.0,3389.79,639592.2,26649.68,315600,159,6.63,19729645941,21638477158,154894.25,1967157.01,14
313,2014-08-15,13144250,6590789835,68972.0,2873.83,775184.0,32299.33,315769,169,7.04,19729645941,21699917209,155334.06,1972742.54,14
314,2014-08-16,13148500,6634996070,76606.0,3191.92,779589.6,32482.9,315939,168,7.0,19729645941,22092795297,158146.39,2008459.14,14
315,2014-08-17,13152600,6443221993,58712.0,2446.33,482833.88,20118.08,316103,164,6.83,19729645941,22653808703,162162.28,2059460.95,14
316,2014-08-18,13156975,6090363728,66738.0,2780.75,958398.41,39933.27,316278,175,7.29,19729645941,23085931566,165255.54,2098745.3,14
317,2014-08-19,13162225,6293912751,74806.0,3116.92,657218.62,27384.11,316488,211,8.79,19729645941,23776198158,170196.66,2161497.53,14
318,2014-08-20,13166125,6684178340,71479.0,2978.29,537688.07,22403.67,316644,156,6.5,23844670039,24170985126,173022.65,2197387.67,14
319,2014-08-21,13170325,6912971889,79292.0,3303.83,631191.4,26299.64,316812,168,7.0,23844670039,24332862284,174181.41,2212103.94,14
320,2014-08-22,13174500,6881041350,67989.0,2832.88,3220794.95,134199.79,316979,167,6.96,23844670039,24705150429,176846.36,2245948.71,14
321,2014-08-23,13178400,6639014352,62483.0,2603.46,851319.79,35471.66,317135,155,6.46,23844670039,24737999035,177081.49,2248934.98,14
322,2014-08-24,13182500,6658348925,56884.0,2370.17,462874.04,19286.42,317299,166,6.92,23844670039,24915609094,178352.88,2265081.54,14
323,2014-08-25,13185800,6577169341,63311.0,2637.96,793701.13,33070.88,317431,134,5.58,23844670039,24881405670,178108.04,2261972.1,14
324,2014-08-26,13189650,6801638712,73697.0,3070.71,1818796.33,75783.18,317585,157,6.54,23844670039,25278485947,180950.45,2298070.72,14
325,2014-08-27,13193775,6821181675,74061.0,3085.88,1527083.78,63628.49,317750,165,6.88,23844670039,25585454388,183147.82,2325977.27,14
326,2014-08-28,13198300,6733376711,69968.0,2915.33,771820.4,32159.18,317931,181,7.54,23844670039,26137139891,187096.94,2376131.08,14
327,2014-08-29,13202550,6783470190,68128.0,2838.67,475729.2,19822.05,318101,168,7.0,23844670039,26595739560,190379.72,2417822.44,14
328,2014-08-30,13206800,6686338704,64659.0,2694.13,669953.21,27914.72,318271,170,7.08,23844670039,26890163793,192487.29,2444588.58,14
329,2014-08-31,13211625,6457049603,60071.0,2502.96,562449.79,23435.41,318464,193,8.04,23844670039,27230970705,194926.88,2475571.39,14
330,2014-09-01,13215525,6408604538,61939.0,2580.79,668133.41,27838.89,318620,156,6.5,27428630902,27438740884,196414.16,2494459.81,14
331,2014-09-02,13219125,6367652513,72511.0,3021.29,562292.25,23428.84,318764,144,6.0,27428630902,27346646677,195754.92,2486087.51,14
332,2014-09-04,13227250,6523018338,71672.0,2986.33,453302.49,18887.6,319089,174,7.25,27428630902,28049512789,200786.23,2549985.17,14
333,2014-09-05,13231175,6485260426,71531.0,2980.46,463719.97,19321.67,319246,157,6.54,27428630902,28211995945,201949.33,2564756.53,14
334,2014-09-06,13235175,6442618487,63702.0,2654.25,385739.03,16072.46,319406,160,6.67,27428630902,29068987917,208083.92,2642665.79,14
335,2014-09-07,13239200,6450932592,59871.0,2494.63,310834.73,12951.45,319567,161,6.71,27428630902,29487213058,211077.69,2680686.7,14
336,2014-09-08,13243200,6239838274,69109.0,2879.54,483233.65,20134.74,319727,156,6.5,27428630902,29647748646,212226.85,2695281.01,14
337,2014-09-09,13246525,6133141075,80680.0,3361.67,501896.75,20912.36,319860,134,5.58,27428630902,29378276769,210297.9,2670783.29,14
338,2014-09-10,13250425,6329741273,76897.0,3204.04,515779.84,21490.83,320016,156,6.5,27428630902,29428721770,210659.0,2675369.25,14
339,2014-09-11,13254275,6240510298,70302.0,2929.25,478109.67,19921.24,320170,154,6.42,27428630902,29465085909,210919.3,2678675.12,14
340,2014-09-12,13258475,6261845158,65464.0,2727.67,445527.05,18563.63,320338,169,7.04,27428630902,29683251331,212480.99,2698508.57,14
341,2014-09-13,13263050,6345971534,65379.0,2724.13,382942.1,15955.92,320521,181,7.54,27428630902,29869561788,213814.65,2715446.08,14
342,2014-09-14,13267000,6340431970,64064.0,2669.33,327794.36,13658.1,320679,162,6.75,29829733124,30392627872,217558.9,2762998.09,14
343,2014-09-15,13270925,6321074287,74872.0,3119.67,459663.23,19152.63,320836,157,6.54,29829733124,30788074642,220389.62,2798948.21,14
344,2014-09-16,13274850,6089173695,86728.0,3613.67,421206.0,17550.25,320993,161,6.71,29829733124,30840638711,220765.89,2803726.82,14
345,2014-09-17,13279525,6055463400,79244.0,3301.83,463259.45,19302.48,321180,187,7.79,29829733124,31560595980,225919.55,2869178.23,14
346,2014-09-18,13284225,5803080849,79492.0,3312.17,612717.28,25529.89,321368,188,7.83,29829733124,32417200118,232051.36,2947052.24,14
347,2014-09-19,13288425,5252688499,72971.0,3040.46,743585.6,30982.73,321536,168,7.0,29829733124,32668747520,233852.0,2969920.45,14
348,2014-09-20,13292675,5358516561,64626.0,2692.75,757926.74,31580.28,321706,170,7.08,29829733124,33045928174,236551.97,3004209.99,14
349,2014-09-21,13296900,5422475820,63769.0,2657.04,871643.57,36318.48,321875,170,7.08,29829733124,33843116586,242258.46,3076682.5,14
